time_s,voltage_v
-2.178340500000e-03,-4.020100000000e-02
-2.175806100000e-03,-4.020100000000e-02
-2.173271700000e-03,-4.020100000000e-02
-2.170737300000e-03,-4.020100000000e-02
-2.168202900000e-03,-4.020100000000e-02
-2.165668500000e-03,-4.020100000000e-02
-2.163134100000e-03,-4.020100000000e-02
-2.160599700000e-03,-4.020100000000e-02
-2.158065300000e-03,-4.020100000000e-02
-2.155530900000e-03,-4.020100000000e-02
-2.152996500000e-03,-4.020100000000e-02
-2.150462100000e-03,-4.020100000000e-02
-2.147927700000e-03,-4.020100000000e-02
-2.145393300000e-03,-4.020100000000e-02
-2.142858900000e-03,-4.020100000000e-02
-2.140324500000e-03,-4.020100000000e-02
-2.137790100000e-03,-4.020100000000e-02
-2.135255700000e-03,-4.020100000000e-02
-2.132721300000e-03,-4.020100000000e-02
-2.130186900000e-03,-8.040200000000e-02
-2.127652500000e-03,-4.020100000000e-02
-2.125118100000e-03,-4.020100000000e-02
-2.122583700000e-03,-4.020100000000e-02
-2.120049300000e-03,-4.020100000000e-02
-2.117514900000e-03,0.000000000000e+00
-2.114980500000e-03,-4.020100000000e-02
-2.112446100000e-03,-4.020100000000e-02
-2.109911700000e-03,-4.020100000000e-02
-2.107377300000e-03,-4.020100000000e-02
-2.104842900000e-03,-4.020100000000e-02
-2.102308500000e-03,-4.020100000000e-02
-2.099774100000e-03,-4.020100000000e-02
-2.097239700000e-03,-4.020100000000e-02
-2.094705300000e-03,-4.020100000000e-02
-2.092170900000e-03,-4.020100000000e-02
-2.089636500000e-03,-4.020100000000e-02
-2.087102100000e-03,-4.020100000000e-02
-2.084567700000e-03,-4.020100000000e-02
-2.082033300000e-03,-4.020100000000e-02
-2.079498900000e-03,-4.020100000000e-02
-2.076964500000e-03,-4.020100000000e-02
-2.074430100000e-03,-4.020100000000e-02
-2.071895700000e-03,-4.020100000000e-02
-2.069361300000e-03,-4.020100000000e-02
-2.066826900000e-03,-4.020100000000e-02
-2.064292500000e-03,-4.020100000000e-02
-2.061758100000e-03,-4.020100000000e-02
-2.059223700000e-03,-4.020100000000e-02
-2.056689300000e-03,-4.020100000000e-02
-2.054154900000e-03,-4.020100000000e-02
-2.051620500000e-03,-4.020100000000e-02
-2.049086100000e-03,-4.020100000000e-02
-2.046551700000e-03,-4.020100000000e-02
-2.044017300000e-03,-4.020100000000e-02
-2.041482900000e-03,-4.020100000000e-02
-2.038948500000e-03,-4.020100000000e-02
-2.036414100000e-03,-4.020100000000e-02
-2.033879700000e-03,-4.020100000000e-02
-2.031345300000e-03,-4.020100000000e-02
-2.028810900000e-03,-4.020100000000e-02
-2.026276500000e-03,-4.020100000000e-02
-2.023742100000e-03,-4.020100000000e-02
-2.021207700000e-03,-4.020100000000e-02
-2.018673300000e-03,-4.020100000000e-02
-2.016138900000e-03,-4.020100000000e-02
-2.013604500000e-03,-4.020100000000e-02
-2.011070100000e-03,-4.020100000000e-02
-2.008535700000e-03,-4.020100000000e-02
-2.006001300000e-03,-4.020100000000e-02
-2.003466900000e-03,-4.020100000000e-02
-2.000932500000e-03,-4.020100000000e-02
-1.998398100000e-03,2.452261000000e+00
-1.995863700000e-03,2.452261000000e+00
-1.993329300000e-03,2.452261000000e+00
-1.990794900000e-03,2.452261000000e+00
-1.988260500000e-03,2.452261000000e+00
-1.985726100000e-03,2.492462000000e+00
-1.983191700000e-03,2.452261000000e+00
-1.980657300000e-03,2.452261000000e+00
-1.978122900000e-03,2.452261000000e+00
-1.975588500000e-03,2.452261000000e+00
-1.973054100000e-03,2.452261000000e+00
-1.970519700000e-03,2.452261000000e+00
-1.967985300000e-03,2.452261000000e+00
-1.965450900000e-03,2.452261000000e+00
-1.962916500000e-03,2.452261000000e+00
-1.960382100000e-03,2.452261000000e+00
-1.957847700000e-03,2.452261000000e+00
-1.955313300000e-03,2.452261000000e+00
-1.952778900000e-03,2.452261000000e+00
-1.950244500000e-03,2.452261000000e+00
-1.947710100000e-03,2.452261000000e+00
-1.945175700000e-03,2.452261000000e+00
-1.942641300000e-03,2.452261000000e+00
-1.940106900000e-03,2.452261000000e+00
-1.937572500000e-03,2.452261000000e+00
-1.935038100000e-03,2.452261000000e+00
-1.932503700000e-03,2.452261000000e+00
-1.929969300000e-03,2.452261000000e+00
-1.927434900000e-03,2.452261000000e+00
-1.924900500000e-03,2.452261000000e+00
-1.922366100000e-03,2.492462000000e+00
-1.919831700000e-03,2.452261000000e+00
-1.917297300000e-03,2.452261000000e+00
-1.914762900000e-03,2.452261000000e+00
-1.912228500000e-03,2.452261000000e+00
-1.909694100000e-03,2.452261000000e+00
-1.907159700000e-03,2.452261000000e+00
-1.904625300000e-03,2.452261000000e+00
-1.902090900000e-03,2.452261000000e+00
-1.899556500000e-03,2.452261000000e+00
-1.897022100000e-03,2.452261000000e+00
-1.894487700000e-03,2.452261000000e+00
-1.891953300000e-03,2.452261000000e+00
-1.889418900000e-03,2.452261000000e+00
-1.886884500000e-03,2.452261000000e+00
-1.884350100000e-03,2.492462000000e+00
-1.881815700000e-03,2.452261000000e+00
-1.879281300000e-03,2.492462000000e+00
-1.876746900000e-03,2.452261000000e+00
-1.874212500000e-03,2.452261000000e+00
-1.871678100000e-03,2.452261000000e+00
-1.869143700000e-03,2.452261000000e+00
-1.866609300000e-03,2.452261000000e+00
-1.864074900000e-03,2.452261000000e+00
-1.861540500000e-03,2.452261000000e+00
-1.859006100000e-03,2.452261000000e+00
-1.856471700000e-03,2.452261000000e+00
-1.853937300000e-03,2.452261000000e+00
-1.851402900000e-03,2.452261000000e+00
-1.848868500000e-03,2.452261000000e+00
-1.846334100000e-03,2.452261000000e+00
-1.843799700000e-03,2.452261000000e+00
-1.841265300000e-03,2.452261000000e+00
-1.838730900000e-03,2.452261000000e+00
-1.836196500000e-03,2.492462000000e+00
-1.833662100000e-03,2.452261000000e+00
-1.831127700000e-03,2.452261000000e+00
-1.828593300000e-03,2.452261000000e+00
-1.826058900000e-03,2.452261000000e+00
-1.823524500000e-03,2.452261000000e+00
-1.820990100000e-03,2.452261000000e+00
-1.818455700000e-03,2.452261000000e+00
-1.815921300000e-03,2.452261000000e+00
-1.813386900000e-03,2.452261000000e+00
-1.810852500000e-03,2.452261000000e+00
-1.808318100000e-03,2.452261000000e+00
-1.805783700000e-03,2.452261000000e+00
-1.803249300000e-03,2.452261000000e+00
-1.800714900000e-03,2.452261000000e+00
-1.798180500000e-03,2.492462000000e+00
-1.795646100000e-03,2.452261000000e+00
-1.793111700000e-03,2.452261000000e+00
-1.790577300000e-03,2.452261000000e+00
-1.788042900000e-03,2.452261000000e+00
-1.785508500000e-03,2.452261000000e+00
-1.782974100000e-03,2.492462000000e+00
-1.780439700000e-03,2.412060000000e+00
-1.777905300000e-03,2.452261000000e+00
-1.775370900000e-03,2.452261000000e+00
-1.772836500000e-03,2.452261000000e+00
-1.770302100000e-03,2.452261000000e+00
-1.767767700000e-03,2.452261000000e+00
-1.765233300000e-03,2.492462000000e+00
-1.762698900000e-03,2.412060000000e+00
-1.760164500000e-03,2.452261000000e+00
-1.757630100000e-03,2.452261000000e+00
-1.755095700000e-03,2.452261000000e+00
-1.752561300000e-03,2.452261000000e+00
-1.750026900000e-03,2.452261000000e+00
-1.747492500000e-03,2.412060000000e+00
-1.744958100000e-03,2.452261000000e+00
-1.742423700000e-03,2.452261000000e+00
-1.739889300000e-03,2.452261000000e+00
-1.737354900000e-03,2.452261000000e+00
-1.734820500000e-03,2.492462000000e+00
-1.732286100000e-03,2.452261000000e+00
-1.729751700000e-03,2.452261000000e+00
-1.727217300000e-03,2.452261000000e+00
-1.724682900000e-03,2.452261000000e+00
-1.722148500000e-03,2.452261000000e+00
-1.719614100000e-03,2.452261000000e+00
-1.717079700000e-03,2.452261000000e+00
-1.714545300000e-03,2.452261000000e+00
-1.712010900000e-03,2.452261000000e+00
-1.709476500000e-03,2.452261000000e+00
-1.706942100000e-03,2.452261000000e+00
-1.704407700000e-03,2.492462000000e+00
-1.701873300000e-03,2.452261000000e+00
-1.699338900000e-03,2.492462000000e+00
-1.696804500000e-03,2.452261000000e+00
-1.694270100000e-03,2.452261000000e+00
-1.691735700000e-03,2.452261000000e+00
-1.689201300000e-03,2.452261000000e+00
-1.686666900000e-03,2.452261000000e+00
-1.684132500000e-03,2.452261000000e+00
-1.681598100000e-03,2.452261000000e+00
-1.679063700000e-03,2.452261000000e+00
-1.676529300000e-03,2.452261000000e+00
-1.673994900000e-03,2.452261000000e+00
-1.671460500000e-03,2.452261000000e+00
-1.668926100000e-03,2.412060000000e+00
-1.666391700000e-03,2.452261000000e+00
-1.663857300000e-03,2.452261000000e+00
-1.661322900000e-03,2.452261000000e+00
-1.658788500000e-03,2.452261000000e+00
-1.656254100000e-03,2.452261000000e+00
-1.653719700000e-03,2.452261000000e+00
-1.651185300000e-03,2.452261000000e+00
-1.648650900000e-03,2.452261000000e+00
-1.646116500000e-03,2.452261000000e+00
-1.643582100000e-03,2.452261000000e+00
-1.641047700000e-03,2.452261000000e+00
-1.638513300000e-03,2.452261000000e+00
-1.635978900000e-03,2.492462000000e+00
-1.633444500000e-03,2.452261000000e+00
-1.630910100000e-03,2.452261000000e+00
-1.628375700000e-03,2.452261000000e+00
-1.625841300000e-03,2.452261000000e+00
-1.623306900000e-03,2.452261000000e+00
-1.620772500000e-03,2.452261000000e+00
-1.618238100000e-03,2.452261000000e+00
-1.615703700000e-03,2.452261000000e+00
-1.613169300000e-03,2.452261000000e+00
-1.610634900000e-03,2.452261000000e+00
-1.608100500000e-03,2.452261000000e+00
-1.605566100000e-03,2.452261000000e+00
-1.603031700000e-03,2.452261000000e+00
-1.600497300000e-03,2.452261000000e+00
-1.597962900000e-03,2.452261000000e+00
-1.595428500000e-03,2.452261000000e+00
-1.592894100000e-03,2.452261000000e+00
-1.590359700000e-03,2.452261000000e+00
-1.587825300000e-03,2.492462000000e+00
-1.585290900000e-03,2.452261000000e+00
-1.582756500000e-03,2.452261000000e+00
-1.580222100000e-03,2.452261000000e+00
-1.577687700000e-03,2.452261000000e+00
-1.575153300000e-03,2.452261000000e+00
-1.572618900000e-03,2.452261000000e+00
-1.570084500000e-03,2.452261000000e+00
-1.567550100000e-03,2.452261000000e+00
-1.565015700000e-03,2.452261000000e+00
-1.562481300000e-03,2.452261000000e+00
-1.559946900000e-03,2.452261000000e+00
-1.557412500000e-03,2.452261000000e+00
-1.554878100000e-03,2.452261000000e+00
-1.552343700000e-03,2.452261000000e+00
-1.549809300000e-03,2.452261000000e+00
-1.547274900000e-03,2.452261000000e+00
-1.544740500000e-03,2.452261000000e+00
-1.542206100000e-03,2.452261000000e+00
-1.539671700000e-03,2.452261000000e+00
-1.537137300000e-03,2.452261000000e+00
-1.534602900000e-03,2.452261000000e+00
-1.532068500000e-03,2.492462000000e+00
-1.529534100000e-03,2.452261000000e+00
-1.526999700000e-03,2.452261000000e+00
-1.524465300000e-03,2.452261000000e+00
-1.521930900000e-03,2.452261000000e+00
-1.519396500000e-03,2.452261000000e+00
-1.516862100000e-03,2.492462000000e+00
-1.514327700000e-03,2.452261000000e+00
-1.511793300000e-03,2.452261000000e+00
-1.509258900000e-03,2.412060000000e+00
-1.506724500000e-03,2.452261000000e+00
-1.504190100000e-03,2.452261000000e+00
-1.501655700000e-03,2.452261000000e+00
-1.499121300000e-03,-4.020100000000e-02
-1.496586900000e-03,-4.020100000000e-02
-1.494052500000e-03,-4.020100000000e-02
-1.491518100000e-03,-4.020100000000e-02
-1.488983700000e-03,-4.020100000000e-02
-1.486449300000e-03,-4.020100000000e-02
-1.483914900000e-03,-4.020100000000e-02
-1.481380500000e-03,-4.020100000000e-02
-1.478846100000e-03,0.000000000000e+00
-1.476311700000e-03,-4.020100000000e-02
-1.473777300000e-03,-4.020100000000e-02
-1.471242900000e-03,-4.020100000000e-02
-1.468708500000e-03,-4.020100000000e-02
-1.466174100000e-03,-4.020100000000e-02
-1.463639700000e-03,-4.020100000000e-02
-1.461105300000e-03,-4.020100000000e-02
-1.458570900000e-03,-4.020100000000e-02
-1.456036500000e-03,0.000000000000e+00
-1.453502100000e-03,-4.020100000000e-02
-1.450967700000e-03,-4.020100000000e-02
-1.448433300000e-03,-4.020100000000e-02
-1.445898900000e-03,-4.020100000000e-02
-1.443364500000e-03,-4.020100000000e-02
-1.440830100000e-03,-4.020100000000e-02
-1.438295700000e-03,-4.020100000000e-02
-1.435761300000e-03,-4.020100000000e-02
-1.433226900000e-03,-4.020100000000e-02
-1.430692500000e-03,-4.020100000000e-02
-1.428158100000e-03,-4.020100000000e-02
-1.425623700000e-03,-4.020100000000e-02
-1.423089300000e-03,-4.020100000000e-02
-1.420554900000e-03,-4.020100000000e-02
-1.418020500000e-03,-4.020100000000e-02
-1.415486100000e-03,-4.020100000000e-02
-1.412951700000e-03,-4.020100000000e-02
-1.410417300000e-03,-4.020100000000e-02
-1.407882900000e-03,0.000000000000e+00
-1.405348500000e-03,-4.020100000000e-02
-1.402814100000e-03,-4.020100000000e-02
-1.400279700000e-03,-4.020100000000e-02
-1.397745300000e-03,-4.020100000000e-02
-1.395210900000e-03,-4.020100000000e-02
-1.392676500000e-03,-4.020100000000e-02
-1.390142100000e-03,-4.020100000000e-02
-1.387607700000e-03,-4.020100000000e-02
-1.385073300000e-03,-4.020100000000e-02
-1.382538900000e-03,-4.020100000000e-02
-1.380004500000e-03,-4.020100000000e-02
-1.377470100000e-03,-4.020100000000e-02
-1.374935700000e-03,-4.020100000000e-02
-1.372401300000e-03,-4.020100000000e-02
-1.369866900000e-03,-4.020100000000e-02
-1.367332500000e-03,-4.020100000000e-02
-1.364798100000e-03,-4.020100000000e-02
-1.362263700000e-03,-4.020100000000e-02
-1.359729300000e-03,-4.020100000000e-02
-1.357194900000e-03,-4.020100000000e-02
-1.354660500000e-03,-4.020100000000e-02
-1.352126100000e-03,-4.020100000000e-02
-1.349591700000e-03,-4.020100000000e-02
-1.347057300000e-03,-4.020100000000e-02
-1.344522900000e-03,-4.020100000000e-02
-1.341988500000e-03,-4.020100000000e-02
-1.339454100000e-03,-4.020100000000e-02
-1.336919700000e-03,-4.020100000000e-02
-1.334385300000e-03,-4.020100000000e-02
-1.331850900000e-03,-8.040200000000e-02
-1.329316500000e-03,-4.020100000000e-02
-1.326782100000e-03,-4.020100000000e-02
-1.324247700000e-03,0.000000000000e+00
-1.321713300000e-03,-8.040200000000e-02
-1.319178900000e-03,-4.020100000000e-02
-1.316644500000e-03,-4.020100000000e-02
-1.314110100000e-03,-4.020100000000e-02
-1.311575700000e-03,-4.020100000000e-02
-1.309041300000e-03,-4.020100000000e-02
-1.306506900000e-03,-4.020100000000e-02
-1.303972500000e-03,-4.020100000000e-02
-1.301438100000e-03,-4.020100000000e-02
-1.298903700000e-03,-4.020100000000e-02
-1.296369300000e-03,-4.020100000000e-02
-1.293834900000e-03,-4.020100000000e-02
-1.291300500000e-03,-4.020100000000e-02
-1.288766100000e-03,-4.020100000000e-02
-1.286231700000e-03,-4.020100000000e-02
-1.283697300000e-03,-4.020100000000e-02
-1.281162900000e-03,-4.020100000000e-02
-1.278628500000e-03,-4.020100000000e-02
-1.276094100000e-03,-4.020100000000e-02
-1.273559700000e-03,-4.020100000000e-02
-1.271025300000e-03,-4.020100000000e-02
-1.268490900000e-03,-4.020100000000e-02
-1.265956500000e-03,-4.020100000000e-02
-1.263422100000e-03,-4.020100000000e-02
-1.260887700000e-03,-4.020100000000e-02
-1.258353300000e-03,-4.020100000000e-02
-1.255818900000e-03,-4.020100000000e-02
-1.253284500000e-03,-4.020100000000e-02
-1.250750100000e-03,0.000000000000e+00
-1.248215700000e-03,-4.020100000000e-02
-1.245681300000e-03,-4.020100000000e-02
-1.243146900000e-03,-4.020100000000e-02
-1.240612500000e-03,-4.020100000000e-02
-1.238078100000e-03,-4.020100000000e-02
-1.235543700000e-03,-4.020100000000e-02
-1.233009300000e-03,-4.020100000000e-02
-1.230474900000e-03,-4.020100000000e-02
-1.227940500000e-03,-4.020100000000e-02
-1.225406100000e-03,-4.020100000000e-02
-1.222871700000e-03,-4.020100000000e-02
-1.220337300000e-03,-4.020100000000e-02
-1.217802900000e-03,-4.020100000000e-02
-1.215268500000e-03,-4.020100000000e-02
-1.212734100000e-03,-4.020100000000e-02
-1.210199700000e-03,-4.020100000000e-02
-1.207665300000e-03,-4.020100000000e-02
-1.205130900000e-03,-4.020100000000e-02
-1.202596500000e-03,-4.020100000000e-02
-1.200062100000e-03,-4.020100000000e-02
-1.197527700000e-03,-4.020100000000e-02
-1.194993300000e-03,-4.020100000000e-02
-1.192458900000e-03,0.000000000000e+00
-1.189924500000e-03,-4.020100000000e-02
-1.187390100000e-03,-4.020100000000e-02
-1.184855700000e-03,-4.020100000000e-02
-1.182321300000e-03,-4.020100000000e-02
-1.179786900000e-03,-4.020100000000e-02
-1.177252500000e-03,-4.020100000000e-02
-1.174718100000e-03,-4.020100000000e-02
-1.172183700000e-03,-4.020100000000e-02
-1.169649300000e-03,-4.020100000000e-02
-1.167114900000e-03,-4.020100000000e-02
-1.164580500000e-03,-4.020100000000e-02
-1.162046100000e-03,-4.020100000000e-02
-1.159511700000e-03,-4.020100000000e-02
-1.156977300000e-03,-4.020100000000e-02
-1.154442900000e-03,-4.020100000000e-02
-1.151908500000e-03,-4.020100000000e-02
-1.149374100000e-03,-4.020100000000e-02
-1.146839700000e-03,-4.020100000000e-02
-1.144305300000e-03,-4.020100000000e-02
-1.141770900000e-03,-4.020100000000e-02
-1.139236500000e-03,-4.020100000000e-02
-1.136702100000e-03,-4.020100000000e-02
-1.134167700000e-03,-4.020100000000e-02
-1.131633300000e-03,-4.020100000000e-02
-1.129098900000e-03,-4.020100000000e-02
-1.126564500000e-03,-4.020100000000e-02
-1.124030100000e-03,-4.020100000000e-02
-1.121495700000e-03,-4.020100000000e-02
-1.118961300000e-03,-4.020100000000e-02
-1.116426900000e-03,-4.020100000000e-02
-1.113892500000e-03,-4.020100000000e-02
-1.111358100000e-03,-4.020100000000e-02
-1.108823700000e-03,-4.020100000000e-02
-1.106289300000e-03,-4.020100000000e-02
-1.103754900000e-03,-8.040200000000e-02
-1.101220500000e-03,-4.020100000000e-02
-1.098686100000e-03,-4.020100000000e-02
-1.096151700000e-03,-4.020100000000e-02
-1.093617300000e-03,-4.020100000000e-02
-1.091082900000e-03,-4.020100000000e-02
-1.088548500000e-03,-4.020100000000e-02
-1.086014100000e-03,-4.020100000000e-02
-1.083479700000e-03,-4.020100000000e-02
-1.080945300000e-03,-4.020100000000e-02
-1.078410900000e-03,-4.020100000000e-02
-1.075876500000e-03,-4.020100000000e-02
-1.073342100000e-03,-4.020100000000e-02
-1.070807700000e-03,-4.020100000000e-02
-1.068273300000e-03,-4.020100000000e-02
-1.065738900000e-03,-4.020100000000e-02
-1.063204500000e-03,-4.020100000000e-02
-1.060670100000e-03,-4.020100000000e-02
-1.058135700000e-03,-4.020100000000e-02
-1.055601300000e-03,-4.020100000000e-02
-1.053066900000e-03,-4.020100000000e-02
-1.050532500000e-03,-4.020100000000e-02
-1.047998100000e-03,-4.020100000000e-02
-1.045463700000e-03,0.000000000000e+00
-1.042929300000e-03,-4.020100000000e-02
-1.040394900000e-03,-4.020100000000e-02
-1.037860500000e-03,-4.020100000000e-02
-1.035326100000e-03,-4.020100000000e-02
-1.032791700000e-03,-4.020100000000e-02
-1.030257300000e-03,-4.020100000000e-02
-1.027722900000e-03,-4.020100000000e-02
-1.025188500000e-03,-4.020100000000e-02
-1.022654100000e-03,-4.020100000000e-02
-1.020119700000e-03,-4.020100000000e-02
-1.017585300000e-03,-4.020100000000e-02
-1.015050900000e-03,-4.020100000000e-02
-1.012516500000e-03,-4.020100000000e-02
-1.009982100000e-03,-4.020100000000e-02
-1.007447700000e-03,-4.020100000000e-02
-1.004913300000e-03,-4.020100000000e-02
-1.002378900000e-03,-4.020100000000e-02
-9.998445000000e-04,1.567839000000e+00
-9.973101000000e-04,2.452261000000e+00
-9.947757000000e-04,2.452261000000e+00
-9.922413000000e-04,2.452261000000e+00
-9.897069000000e-04,2.452261000000e+00
-9.871725000000e-04,2.452261000000e+00
-9.846381000000e-04,2.452261000000e+00
-9.821037000000e-04,2.492462000000e+00
-9.795693000000e-04,2.452261000000e+00
-9.770349000000e-04,2.452261000000e+00
-9.745005000000e-04,2.452261000000e+00
-9.719661000000e-04,2.452261000000e+00
-9.694317000000e-04,2.452261000000e+00
-9.668973000000e-04,2.492462000000e+00
-9.643629000000e-04,2.452261000000e+00
-9.618285000000e-04,2.452261000000e+00
-9.592941000000e-04,2.452261000000e+00
-9.567597000000e-04,2.452261000000e+00
-9.542253000000e-04,2.452261000000e+00
-9.516909000000e-04,2.452261000000e+00
-9.491565000000e-04,2.452261000000e+00
-9.466221000000e-04,2.452261000000e+00
-9.440877000000e-04,2.452261000000e+00
-9.415533000000e-04,2.452261000000e+00
-9.390189000000e-04,2.452261000000e+00
-9.364845000000e-04,2.452261000000e+00
-9.339501000000e-04,2.452261000000e+00
-9.314157000000e-04,2.452261000000e+00
-9.288813000000e-04,2.452261000000e+00
-9.263469000000e-04,2.492462000000e+00
-9.238125000000e-04,2.452261000000e+00
-9.212781000000e-04,2.452261000000e+00
-9.187437000000e-04,2.452261000000e+00
-9.162093000000e-04,2.452261000000e+00
-9.136749000000e-04,2.452261000000e+00
-9.111405000000e-04,2.452261000000e+00
-9.086061000000e-04,2.452261000000e+00
-9.060717000000e-04,2.452261000000e+00
-9.035373000000e-04,2.452261000000e+00
-9.010029000000e-04,2.492462000000e+00
-8.984685000000e-04,2.492462000000e+00
-8.959341000000e-04,2.452261000000e+00
-8.933997000000e-04,2.452261000000e+00
-8.908653000000e-04,2.452261000000e+00
-8.883309000000e-04,2.452261000000e+00
-8.857965000000e-04,2.452261000000e+00
-8.832621000000e-04,2.452261000000e+00
-8.807277000000e-04,2.452261000000e+00
-8.781933000000e-04,2.452261000000e+00
-8.756589000000e-04,2.452261000000e+00
-8.731245000000e-04,2.452261000000e+00
-8.705901000000e-04,2.452261000000e+00
